    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 1.6615e+07    0  938 2.5762e+07 1.6615e+07  35.5%     -   36s
     0     0 1.6615e+07    0  935 2.5762e+07 1.6615e+07  35.5%     -   37s
     0     0 1.6615e+07    0  938 2.5762e+07 1.6615e+07  35.5%     -   37s
     0     0 1.6615e+07    0  940 2.5762e+07 1.6615e+07  35.5%     -   37s
     0     0 1.6615e+07    0  940 2.5762e+07 1.6615e+07  35.5%     -   38s
     0     0 1.6616e+07    0  939 2.5762e+07 1.6616e+07  35.5%     -   38s
     0     0 1.6616e+07    0  938 2.5762e+07 1.6616e+07  35.5%     -   38s
     0     0 1.6616e+07    0  939 2.5762e+07 1.6616e+07  35.5%     -   39s
     0     0 1.6616e+07    0  937 2.5762e+07 1.6616e+07  35.5%     -   39s
     0     0 1.6616e+07    0  939 2.5762e+07 1.6616e+07  35.5%     -   39s
     0     0 1.6616e+07    0  940 2.5762e+07 1.6616e+07  35.5%     -   40s
     0     0 1.6616e+07    0  940 2.5762e+07 1.6616e+07  35.5%     -   40s
     0     0 1.6616e+07    0  941 2.5762e+07 1.6616e+07  35.5%     -   40s
     0     0 1.6617e+07    0  938 2.5762e+07 1.6617e+07  35.5%     -   41s
     0     0 1.6617e+07    0  941 2.5762e+07 1.6617e+07  35.5%     -   41s
     0     0 1.6617e+07    0  941 2.5762e+07 1.6617e+07  35.5%     -   42s
     0     0 1.6617e+07    0  941 2.5762e+07 1.6617e+07  35.5%     -   42s
     0     0 1.6617e+07    0  942 2.5762e+07 1.6617e+07  35.5%     -   42s
     0     0 1.6617e+07    0  943 2.5762e+07 1.6617e+07  35.5%     -   42s
     0     0 1.6617e+07    0  944 2.5762e+07 1.6617e+07  35.5%     -   43s
     0     0 1.6617e+07    0  945 2.5762e+07 1.6617e+07  35.5%     -   43s
     0     0 1.6617e+07    0  945 2.5762e+07 1.6617e+07  35.5%     -   44s
     0     0 1.6617e+07    0  946 2.5762e+07 1.6617e+07  35.5%     -   44s
     0     0 1.6618e+07    0  947 2.5762e+07 1.6618e+07  35.5%     -   44s
     0     0 1.6618e+07    0  947 2.5762e+07 1.6618e+07  35.5%     -   44s
     0     0 1.6618e+07    0  945 2.5762e+07 1.6618e+07  35.5%     -   45s
     0     0 1.6618e+07    0  947 2.5762e+07 1.6618e+07  35.5%     -   45s
     0     0 1.6618e+07    0  947 2.5762e+07 1.6618e+07  35.5%     -   45s
     0     0 1.6618e+07    0  947 2.5762e+07 1.6618e+07  35.5%     -   46s
     0     0 1.6618e+07    0  947 2.5762e+07 1.6618e+07  35.5%     -   46s
     0     0 1.6618e+07    0  947 2.5762e+07 1.6618e+07  35.5%     -   48s
H    0     0                    2.118932e+07 1.6618e+07  21.6%     -   51s
     0     2 1.6618e+07    0  947 2.1189e+07 1.6618e+07  21.6%     -   53s
    11    14 1.6618e+07    4  943 2.1189e+07 1.6618e+07  21.6%   1.2   55s
    31    34 1.6618e+07   13  934 2.1189e+07 1.6618e+07  21.6%   1.2   64s
    33    64 1.6618e+07   14  933 2.1189e+07 1.6618e+07  21.6%   1.2   66s
    63   141 1.6618e+07   28  918 2.1189e+07 1.6618e+07  21.6%   1.3   73s
   140   255 1.6618e+07   56  906 2.1189e+07 1.6618e+07  21.6%   1.4   84s
   254   356 1.6618e+07  112  905 2.1189e+07 1.6618e+07  21.6%   1.4   96s
H  278   356                    2.115174e+07 1.6618e+07  21.4%   1.5   96s
   355   471 1.6618e+07  157  905 2.1152e+07 1.6618e+07  21.4%   1.5  108s
   470   576 1.6618e+07  206  884 2.1152e+07 1.6618e+07  21.4%   1.6  118s
H  493   576                    2.011608e+07 1.6618e+07  17.4%   1.6  118s
   575   683 1.6618e+07  248  882 2.0116e+07 1.6618e+07  17.4%   1.8  130s
   682   796 1.6618e+07  287  877 2.0116e+07 1.6618e+07  17.4%   2.0  141s
   795   912 1.6618e+07  334  876 2.0116e+07 1.6618e+07  17.4%   2.2  156s
   911   973 1.6618e+07  379  879 2.0116e+07 1.6618e+07  17.4%   2.3  169s
H  918   973                    2.011528e+07 1.6618e+07  17.4%   2.3  170s
   972  1017 1.6618e+07  426  869 2.0115e+07 1.6618e+07  17.4%   2.5  184s
  1016  1163 1.6618e+07  446  869 2.0115e+07 1.6618e+07  17.4%   2.6  200s
  1162  1315 1.6618e+07  512  866 2.0115e+07 1.6618e+07  17.4%   2.8  214s
  1314  1456 1.6618e+07  576  862 2.0115e+07 1.6618e+07  17.4%   3.0  227s
  1455  1580 1.6618e+07  642  861 2.0115e+07 1.6618e+07  17.4%   3.0  243s
H 1480  1580                    1.984511e+07 1.6618e+07  16.3%   3.1  243s
  1579  1628 1.6618e+07  684  855 1.9845e+07 1.6618e+07  16.3%   3.2  256s
H 1587  1628                    1.944203e+07 1.6618e+07  14.5%   3.2  256s
  1627  1749 1.6618e+07  700  855 1.9442e+07 1.6618e+07  14.5%   3.3  269s
H 1748  1810                    1.937251e+07 1.6618e+07  14.2%   3.4  574s
  1809  1888 1.6638e+07  736  854 1.9373e+07 1.6618e+07  14.2%   3.5  587s
  1887  2004 1.6618e+07  755  853 1.9373e+07 1.6618e+07  14.2%   3.6  600s
H 1945  2004                    1.937250e+07 1.6618e+07  14.2%   3.6  600s
  2003  2094 1.6618e+07  784  853 1.9373e+07 1.6618e+07  14.2%   3.7  617s
H 2041  2094                    1.937203e+07 1.6618e+07  14.2%   3.7  617s
  2093  2255 1.6618e+07  803  853 1.9372e+07 1.6618e+07  14.2%   3.7  638s
H 2142  2255                    1.937203e+07 1.6618e+07  14.2%   3.8  638s
  2254  2394 1.6625e+07  828  858 1.9372e+07 1.6618e+07  14.2%   3.9  656s
  2393  2665 1.6618e+07  865  853 1.9372e+07 1.6618e+07  14.2%   4.0  681s
  2664  2962 1.6620e+07  934  854 1.9372e+07 1.6618e+07  14.2%   4.0  710s
  2961  3096 1.6623e+07 1011  854 1.9372e+07 1.6618e+07  14.2%   4.0  727s
  3095  3460 1.6618e+07 1035  853 1.9372e+07 1.6618e+07  14.2%   4.0  756s
  3465  3745 1.6619e+07 1162  858 1.9372e+07 1.6618e+07  14.2%   4.3  777s
  3755  3746 1.6623e+07 1082  366 1.9372e+07 1.6618e+07  14.2%   4.7  801s
  3757  3747 1.6618e+07  429   27 1.9372e+07 1.6618e+07  14.2%   4.7  812s
  3758  3748 1.6618e+07  538   95 1.9372e+07 1.6618e+07  14.2%   4.7  824s
  3759  3749 1.6621e+07  985   94 1.9372e+07 1.6618e+07  14.2%   4.7  826s
  3761  3750 1.6619e+07  379   96 1.9372e+07 1.6619e+07  14.2%   4.7  831s
  3764  3752 1.6620e+07  967   97 1.9372e+07 1.6619e+07  14.2%   4.7  839s
  3765  3753 1.6619e+07  391   96 1.9372e+07 1.6619e+07  14.2%   4.7  843s
  3766  3753 1.6619e+07 1297   97 1.9372e+07 1.6619e+07  14.2%   4.7  848s
  3767  3754 1.6619e+07   14   96 1.9372e+07 1.6619e+07  14.2%   4.7  850s
  3770  3756 1.6622e+07 1052   94 1.9372e+07 1.6619e+07  14.2%   4.6  855s
  3773  3758 1.6620e+07 1303   97 1.9372e+07 1.6620e+07  14.2%   4.6  861s
  3775  3759 1.6620e+07  604   97 1.9372e+07 1.6620e+07  14.2%   4.6  866s
  3776  3760 1.6623e+07  908   97 1.9372e+07 1.6620e+07  14.2%   4.6  870s
  3778  3761 1.6620e+07 1231   97 1.9372e+07 1.6620e+07  14.2%   4.6  876s
  3781  3763 1.6620e+07 1227  101 1.9372e+07 1.6620e+07  14.2%   4.6  881s
  3783  3765 1.6620e+07  315   98 1.9372e+07 1.6620e+07  14.2%   4.6  885s
  3787  3767 1.6621e+07   22  101 1.9372e+07 1.6621e+07  14.2%   4.6  890s
  3791  3770 1.6621e+07   34  106 1.9372e+07 1.6621e+07  14.2%   4.6  895s
  3795  3773 1.6621e+07 1110  107 1.9372e+07 1.6621e+07  14.2%   4.6  901s
  3799  3775 1.6621e+07  996  107 1.9372e+07 1.6621e+07  14.2%   4.6  906s
  3803  3778 1.6621e+07  719  108 1.9372e+07 1.6621e+07  14.2%   4.6  911s
  3807  3781 1.6621e+07  436  112 1.9372e+07 1.6621e+07  14.2%   4.6  917s
  3809  3782 1.6622e+07  894  108 1.9372e+07 1.6622e+07  14.2%   4.6  920s
  3813  3785 1.6622e+07   62  113 1.9372e+07 1.6622e+07  14.2%   4.6  925s
  3817  3787 1.6625e+07  999  114 1.9372e+07 1.6622e+07  14.2%   4.6  932s
  3820  3789 1.6622e+07  522  123 1.9372e+07 1.6622e+07  14.2%   4.6  935s
  3823  3791 1.6622e+07  869  124 1.9372e+07 1.6622e+07  14.2%   4.6  940s
  3826  3793 1.6623e+07 1209  124 1.9372e+07 1.6623e+07  14.2%   4.6  948s
  3827  3794 1.6623e+07 1006  126 1.9372e+07 1.6623e+07  14.2%   4.6  950s
  3828  3795 1.6624e+07  862  123 1.9372e+07 1.6623e+07  14.2%   4.6  955s
  3831  3797 1.6623e+07  800  128 1.9372e+07 1.6623e+07  14.2%   4.6  960s
  3834  3799 1.6623e+07  838  125 1.9372e+07 1.6623e+07  14.2%   4.6  969s
  3835  3799 1.6623e+07  971  131 1.9372e+07 1.6623e+07  14.2%   4.6  970s
  3836  3800 1.6623e+07  706  128 1.9372e+07 1.6623e+07  14.2%   4.6  978s
  3838  3801 1.6623e+07  921  126 1.9372e+07 1.6623e+07  14.2%   4.6  980s
  3841  3803 1.6623e+07  798  130 1.9372e+07 1.6623e+07  14.2%   4.6  985s
  3844  3805 1.6624e+07  258  125 1.9372e+07 1.6624e+07  14.2%   4.6  991s
  3848  3808 1.6627e+07  877  131 1.9372e+07 1.6624e+07  14.2%   4.6  995s
  3852  3811 1.6624e+07 1188  131 1.9372e+07 1.6624e+07  14.2%   4.5 1000s
  3855  3813 1.6624e+07 1082  130 1.9372e+07 1.6624e+07  14.2%   4.5 1009s
  3856  3813 1.6624e+07  854  136 1.9372e+07 1.6624e+07  14.2%   4.5 1010s
  3857  3814 1.6624e+07  429  135 1.9372e+07 1.6624e+07  14.2%   4.5 1017s
  3859  3815 1.6624e+07  985  135 1.9372e+07 1.6624e+07  14.2%   4.5 1023s
  3861  3817 1.6624e+07  379  139 1.9372e+07 1.6624e+07  14.2%   4.5 1026s
  3864  3819 1.6624e+07  967  140 1.9372e+07 1.6624e+07  14.2%   4.5 1030s
  3867  3821 1.6625e+07   14  136 1.9372e+07 1.6625e+07  14.2%   4.5 1038s
  3869  3822 1.6625e+07  994  140 1.9372e+07 1.6625e+07  14.2%   4.5 1044s
  3870  3823 1.6625e+07 1052  141 1.9372e+07 1.6625e+07  14.2%   4.5 1045s
  3873  3825 1.6625e+07 1303  137 1.9372e+07 1.6625e+07  14.2%   4.5 1050s
  3877  3827 1.6625e+07  867  137 1.9372e+07 1.6625e+07  14.2%   4.5 1056s
  3879  3829 1.6625e+07  739  136 1.9372e+07 1.6625e+07  14.2%   4.5 1063s
  3881  3830 1.6625e+07 1227  141 1.9372e+07 1.6625e+07  14.2%   4.5 1069s
  3882  3831 1.6625e+07  764  142 1.9372e+07 1.6625e+07  14.2%   4.5 1070s
  3885  3833 1.6625e+07  249  142 1.9372e+07 1.6625e+07  14.2%   4.5 1076s
  3888  3835 1.6626e+07 1010  136 1.9372e+07 1.6625e+07  14.2%   4.5 1080s
  3892  3837 1.6626e+07  503  135 1.9372e+07 1.6626e+07  14.2%   4.5 1085s
  3896  3840 1.6626e+07 1158  135 1.9372e+07 1.6626e+07  14.2%   4.5 1092s
  3900  3843 1.6626e+07 1171  133 1.9372e+07 1.6626e+07  14.2%   4.5 1096s
  3902  3844 1.6626e+07 1004  134 1.9372e+07 1.6626e+07  14.2%   4.5 1101s
  3904  3845 1.6628e+07 1071  136 1.9372e+07 1.6626e+07  14.2%   4.5 1105s
  3908  3848 1.6627e+07  579  137 1.9372e+07 1.6627e+07  14.2%   4.5 1114s
  3909  3849 1.6627e+07  894  141 1.9372e+07 1.6627e+07  14.2%   4.5 1115s
  3912  3851 1.6627e+07  878  139 1.9372e+07 1.6627e+07  14.2%   4.5 1125s
  3914  3852 1.6627e+07  658  134 1.9372e+07 1.6627e+07  14.2%   4.5 1130s
  3916  3853 1.6627e+07  657  136 1.9372e+07 1.6627e+07  14.2%   4.5 1135s
  3920  3856 1.6627e+07  522  136 1.9372e+07 1.6627e+07  14.2%   4.5 1142s
  3922  3857 1.6638e+07  737  140 1.9372e+07 1.6627e+07  14.2%   4.5 1145s
  3924  3859 1.6627e+07  670  135 1.9372e+07 1.6627e+07  14.2%   4.5 1150s
  3926  3860 1.6628e+07 1209  135 1.9372e+07 1.6628e+07  14.2%   4.5 1155s
  3931  3863 1.6628e+07  800  143 1.9372e+07 1.6628e+07  14.2%   4.5 1160s
  3934  3865 1.6628e+07  838  138 1.9372e+07 1.6628e+07  14.2%   4.5 1165s
  3938  3868 1.6628e+07  921  144 1.9372e+07 1.6628e+07  14.2%   4.5 1170s
  3941  3870 1.6628e+07  798  144 1.9372e+07 1.6628e+07  14.2%   4.4 1175s
  3944  3872 1.6628e+07  258  144 1.9372e+07 1.6628e+07  14.2%   4.4 1181s
  3948  3876 1.6629e+07  877  366 1.9372e+07 1.6629e+07  14.2%   5.2 1185s
  3950  3877 1.6629e+07  953   27 1.9372e+07 1.6629e+07  14.2%   5.2 1193s
  3951  3878 1.6629e+07 1322   63 1.9372e+07 1.6629e+07  14.2%   5.2 1208s
  3953  3879 1.6629e+07  185  134 1.9372e+07 1.6629e+07  14.2%   5.2 1216s
  3955  3881 1.6629e+07 1082  146 1.9372e+07 1.6629e+07  14.2%   5.2 1220s
  3957  3882 1.6629e+07  429  146 1.9372e+07 1.6629e+07  14.2%   5.2 1225s
  3960  3884 1.6629e+07  132  146 1.9372e+07 1.6629e+07  14.2%   5.2 1233s
  3962  3885 1.6630e+07  946  144 1.9372e+07 1.6629e+07  14.2%   5.2 1236s
  3964  3887 1.6629e+07  967  146 1.9372e+07 1.6629e+07  14.2%   5.2 1241s
  3966  3888 1.6629e+07 1297  146 1.9372e+07 1.6629e+07  14.2%   5.2 1245s
  3969  3890 1.6629e+07  994  148 1.9372e+07 1.6629e+07  14.2%   5.2 1251s
  3971  3891 1.6629e+07  521  143 1.9372e+07 1.6629e+07  14.2%   5.2 1255s
  3974  3893 1.6629e+07 1368  148 1.9372e+07 1.6629e+07  14.2%   5.2 1261s
  3976  3895 1.6630e+07  908  151 1.9372e+07 1.6630e+07  14.2%   5.2 1265s
  3979  3897 1.6630e+07  739  151 1.9372e+07 1.6630e+07  14.2%   5.2 1271s
  3981  3898 1.6630e+07 1227  147 1.9372e+07 1.6630e+07  14.2%   5.2 1275s
  3984  3900 1.6630e+07  908  151 1.9372e+07 1.6630e+07  14.2%   5.1 1280s
  3988  3903 1.6630e+07 1010  154 1.9372e+07 1.6630e+07  14.2%   5.1 1285s
  3991  3905 1.6630e+07   34  150 1.9372e+07 1.6630e+07  14.2%   5.1 1290s
  3995  3907 1.6631e+07 1110  152 1.9372e+07 1.6631e+07  14.2%   5.1 1295s
  3999  3910 1.6631e+07  996  147 1.9372e+07 1.6631e+07  14.2%   5.1 1300s
  4001  3911 1.6631e+07  149  155 1.9372e+07 1.6631e+07  14.1%   5.1 1305s
  4004  3913 1.6631e+07 1071  153 1.9372e+07 1.6631e+07  14.1%   5.1 1310s
  4006  3915 1.6631e+07  670  157 1.9372e+07 1.6631e+07  14.1%   5.1 1315s
  4009  3917 1.6631e+07  894  154 1.9372e+07 1.6631e+07  14.1%   5.1 1321s
  4011  3918 1.6631e+07  537  153 1.9372e+07 1.6631e+07  14.1%   5.1 1325s
  4013  3919 1.6632e+07   62  155 1.9372e+07 1.6632e+07  14.1%   5.1 1330s
  4015  3921 1.6632e+07  264  156 1.9372e+07 1.6632e+07  14.1%   5.1 1335s
  4018  3923 1.6632e+07  135  154 1.9372e+07 1.6632e+07  14.1%   5.1 1344s
  4019  3923 1.6632e+07  433  157 1.9372e+07 1.6632e+07  14.1%   5.1 1345s
  4021  3925 1.6632e+07  708  155 1.9372e+07 1.6632e+07  14.1%   5.1 1350s
  4023  3926 1.6632e+07  869  157 1.9372e+07 1.6632e+07  14.1%   5.1 1355s
  4026  3928 1.6632e+07 1209  154 1.9372e+07 1.6632e+07  14.1%   5.1 1362s
  4028  3929 1.6632e+07  862  152 1.9372e+07 1.6632e+07  14.1%   5.1 1366s
  4030  3931 1.6632e+07  955  154 1.9372e+07 1.6632e+07  14.1%   5.1 1370s
  4033  3933 1.6632e+07  908  159 1.9372e+07 1.6632e+07  14.1%   5.1 1375s
  4036  3935 1.6633e+07  706  152 1.9372e+07 1.6633e+07  14.1%   5.1 1383s
  4038  3936 1.6633e+07  921  154 1.9372e+07 1.6633e+07  14.1%   5.1 1387s
  4040  3937 1.6633e+07  252  154 1.9372e+07 1.6633e+07  14.1%   5.1 1391s
  4042  3939 1.6633e+07 1000  150 1.9372e+07 1.6633e+07  14.1%   5.1 1402s
  4044  3940 1.6633e+07  258  153 1.9372e+07 1.6633e+07  14.1%   5.1 1405s
  4047  3942 1.6633e+07  241  160 1.9372e+07 1.6633e+07  14.1%   5.1 1410s
  4050  3944 1.6633e+07  953  155 1.9372e+07 1.6633e+07  14.1%   5.1 1417s
  4052  3945 1.6634e+07 1188  155 1.9372e+07 1.6634e+07  14.1%   5.1 1421s
  4055  3947 1.6634e+07 1082  160 1.9372e+07 1.6634e+07  14.1%   5.1 1425s
  4057  3949 1.6634e+07  429  159 1.9372e+07 1.6634e+07  14.1%   5.1 1430s
  4060  3951 1.6634e+07  132  155 1.9372e+07 1.6634e+07  14.1%   5.1 1437s
  4062  3952 1.6634e+07  946  155 1.9372e+07 1.6634e+07  14.1%   5.0 1440s
  4066  3955 1.6634e+07 1297  155 1.9372e+07 1.6634e+07  14.1%   5.0 1448s
  4068  3956 1.6634e+07 1178  155 1.9372e+07 1.6634e+07  14.1%   5.0 1451s
  4070  3957 1.6634e+07 1052  159 1.9372e+07 1.6634e+07  14.1%   5.0 1456s
  4072  3959 1.6634e+07  183  153 1.9372e+07 1.6634e+07  14.1%   5.0 1460s
  4077  3962 1.6635e+07  867  158 1.9372e+07 1.6635e+07  14.1%   5.0 1465s
  4080  3964 1.6635e+07  723  156 1.9372e+07 1.6635e+07  14.1%   5.0 1470s
  4085  3967 1.6635e+07  249  159 1.9372e+07 1.6635e+07  14.1%   5.0 1475s
  4088  3969 1.6635e+07 1010  153 1.9372e+07 1.6635e+07  14.1%   5.0 1480s
  4092  3972 1.6635e+07  503  159 1.9372e+07 1.6635e+07  14.1%   5.0 1487s
  4094  3973 1.6635e+07  899  160 1.9372e+07 1.6635e+07  14.1%   5.0 1491s
  4096  3975 1.6635e+07 1158  159 1.9372e+07 1.6635e+07  14.1%   5.0 1496s
  4098  3976 1.6636e+07 1389  156 1.9372e+07 1.6636e+07  14.1%   5.0 1501s
  4101  3978 1.6636e+07  149  163 1.9372e+07 1.6636e+07  14.1%   5.0 1506s
  4104  3980 1.6636e+07 1071  161 1.9372e+07 1.6636e+07  14.1%   5.0 1512s
  4106  3981 1.6636e+07  670  159 1.9372e+07 1.6636e+07  14.1%   5.0 1516s
  4108  3983 1.6636e+07  579  158 1.9372e+07 1.6636e+07  14.1%   5.0 1520s
  4110  3984 1.6636e+07   80  157 1.9372e+07 1.6636e+07  14.1%   5.0 1526s
  4114  3987 1.6637e+07  658  157 1.9372e+07 1.6637e+07  14.1%   5.0 1531s
  4118  3989 1.6637e+07  135  156 1.9372e+07 1.6637e+07  14.1%   5.0 1536s
  4120  3991 1.6637e+07  522  164 1.9372e+07 1.6637e+07  14.1%   5.0 1540s
  4123  3993 1.6637e+07  869  156 1.9372e+07 1.6637e+07  14.1%   5.0 1546s
  4126  3995 1.6637e+07 1209  165 1.9372e+07 1.6637e+07  14.1%   5.0 1550s
  4127  3995 1.6637e+07 1006  150 1.9372e+07 1.6637e+07  14.1%   5.0 1558s
  4129  3997 1.6637e+07 1314  160 1.9372e+07 1.6637e+07  14.1%   5.0 1565s
  4132  3999 1.6637e+07  287  167 1.9372e+07 1.6637e+07  14.1%   5.0 1570s
  4135  4001 1.6638e+07  971  154 1.9372e+07 1.6638e+07  14.1%   5.0 1576s
  4139  4003 1.6638e+07 1212  157 1.9372e+07 1.6638e+07  14.1%   5.0 1580s
  4143  4006 1.6638e+07 1372  157 1.9372e+07 1.6638e+07  14.1%   4.9 1585s
  4149  4011 1.6638e+07  545   27 1.9372e+07 1.6638e+07  14.1%   6.0 1597s
  4151  4013 1.6638e+07 1322  115 1.9372e+07 1.6638e+07  14.1%   6.0 1601s
  4152  4013 1.6638e+07 1188  143 1.9372e+07 1.6638e+07  14.1%   6.0 1605s
  4154  4015 1.6638e+07  725  162 1.9372e+07 1.6638e+07  14.1%   6.0 1611s
  4156  4016 1.6638e+07  854  167 1.9372e+07 1.6638e+07  14.1%   6.0 1617s
  4157  4017 1.6638e+07  429  161 1.9372e+07 1.6638e+07  14.1%   6.0 1621s
  4159  4018 1.6638e+07  985  167 1.9372e+07 1.6638e+07  14.1%   6.0 1628s
  4160  4019 1.6638e+07  132  167 1.9372e+07 1.6638e+07  14.1%   6.0 1630s
  4162  4020 1.6638e+07  946  163 1.9372e+07 1.6638e+07  14.1%   6.0 1635s
  4165  4022 1.6638e+07  391  168 1.9372e+07 1.6638e+07  14.1%   6.0 1641s
  4167  4023 1.6638e+07   14  169 1.9372e+07 1.6638e+07  14.1%   6.0 1645s
  4170  4025 1.6638e+07 1052  169 1.9372e+07 1.6638e+07  14.1%   6.0 1650s
  4172  4027 1.6638e+07  183  164 1.9372e+07 1.6638e+07  14.1%   6.0 1655s
  4175  4029 1.6639e+07  604  168 1.9372e+07 1.6639e+07  14.1%   5.9 1661s
  4177  4030 1.6639e+07  867  171 1.9372e+07 1.6639e+07  14.1%   5.9 1665s
  4179  4031 1.6639e+07  739  173 1.9372e+07 1.6639e+07  14.1%   5.9 1673s
  4180  4032 1.6639e+07  723  163 1.9372e+07 1.6639e+07  14.1%   5.9 1680s
  4183  4034 1.6639e+07  315  165 1.9372e+07 1.6639e+07  14.1%   5.9 1686s
  4187  4037 1.6639e+07   22  168 1.9372e+07 1.6639e+07  14.1%   5.9 1690s
  4189  4038 1.6639e+07  888  173 1.9372e+07 1.6639e+07  14.1%   5.9 1695s
  4192  4040 1.6639e+07  503  170 1.9372e+07 1.6639e+07  14.1%   5.9 1702s
